"age","fnlwgt","edu","gain","loss","hour","y"
0.191780821917808,0.0993330707271023,0.533333333333333,0,0,0.26530612244898,0
0.438356164383562,0.121563140951631,0.6,0,0,0.397959183673469,0
0.452054794520548,0.0786854294291031,0.8,0,0.433195592286501,0.5,1
0.794520547945205,0.103614457831325,0.266666666666667,0.014090140901409,0,0.0408163265306122,0
0.246575342465753,0.330022004591081,0.8,0,0,0.397959183673469,0
0.246575342465753,0.0574150038711781,0.6,0,0,0.397959183673469,0
0.479452054794521,0.0561680770432349,0.133333333333333,0,0,0.5,0
0.123287671232877,0.129226036049497,0.6,0,0,0.346938775510204,0
0.726027397260274,0.132878526507382,0.6,0,0,0.0408163265306122,0
0.328767123287671,0.0607530460058951,0.733333333333333,0,0,0.5,1
0.0136986301369863,0.173261705219978,0.466666666666667,0,0,0.112244897959184,0
0.465753424657534,0.0424464487034949,0.6,0,0,0.397959183673469,0
0.301369863013699,0.0360664755979951,0.6,0,0,0.397959183673469,0
0.178082191780822,0.0525257738960351,0.6,0,0,0.0408163265306122,1
0.397260273972603,0.156820064927127,0.533333333333333,0.0768807688076881,0,0.397959183673469,1
0.547945205479452,0.018401678868801,0.533333333333333,0,0,0.346938775510204,0
0.342465753424658,0.304212792545605,0.6,0,0,0.397959183673469,1
0.232876712328767,0.102232379348284,0.533333333333333,0,0,0.448979591836735,0
0.0410958904109589,0.165862321891852,0.6,0,0,0.0510204081632653,0
0.273972602739726,0.110171010988712,0.8,0,0,0.5,0
0.136986301369863,0.0969641814156287,0.6,0,0,0.5,1
0.136986301369863,0.325979000556906,0.333333333333333,0,0,0.346938775510204,0
0.178082191780822,0.180815935670529,0.4,0,0,0.397959183673469,0
0.315068493150685,0.131362654677334,0.533333333333333,0,0,0.397959183673469,0
0.150684931506849,0.016955080751416,0.8,0,0,0.153061224489796,0
0.10958904109589,0.127703372678991,0.533333333333333,0,0,0.602040816326531,0
0.0273972602739726,0.353745534562149,0.533333333333333,0,0,0.295918367346939,0
0.520547945205479,0.0111720840521047,0.533333333333333,0,0,0.448979591836735,0
0.164383561643836,0.229470531505956,0.8,0,0,0.397959183673469,1
0.273972602739726,0.077710843373494,0.533333333333333,0,0,0.602040816326531,0
0.410958904109589,0.00995979408049334,0.866666666666667,0,0,0.0510204081632653,0
0.465753424657534,0.063821463984461,0.733333333333333,0,0,0.397959183673469,0
0.178082191780822,0.160486138465927,0.466666666666667,0,0,0.397959183673469,0
0.410958904109589,0.319000013583081,0.533333333333333,0,0,0.397959183673469,1
0.0821917808219178,0.0329810787682862,0.666666666666667,0,0,0.602040816326531,0
0.342465753424658,0.136212493717825,0.533333333333333,0,0,0.857142857142857,0
0.328767123287671,0.0866811100093723,0.666666666666667,0,0.500229568411387,0.846938775510204,0
0.150684931506849,0.125153828391356,0.533333333333333,0,0,0.448979591836735,0
0.726027397260274,0.076176634384211,0.866666666666667,0,0.515610651974288,0.0714285714285714,1
0.0273972602739726,0.088006818706619,0.533333333333333,0,0,0.397959183673469,0
0.136986301369863,0.110883443582673,0.133333333333333,0,0,0.397959183673469,0
0.63013698630137,0.0760360494967468,0.533333333333333,0,0,0.397959183673469,0
0.273972602739726,0.118613574931066,0.6,0,0,0.397959183673469,0
0.0410958904109589,0.120852745819807,0.266666666666667,0,0,0.102040816326531,0
0.0821917808219178,0.0758601485989052,0.8,0,0,0.397959183673469,0
0.383561643835616,0.0655886228114261,0.533333333333333,0,0,0.397959183673469,0
0.410958904109589,0.172498336072588,0.533333333333333,0,0,0.397959183673469,0
0.273972602739726,0.0464507409570639,0.8,0.011510115101151,0,0.346938775510204,0
0.465753424657534,0.141083386533734,0.733333333333333,0,0,0.397959183673469,0
0.246575342465753,0.0245303649773842,0.533333333333333,0,0,0.397959183673469,0
0.356164383561644,0.121508129473927,0.6,0,0,0.551020408163265,1
0.465753424657534,0.0676804172722457,0.533333333333333,0,0,0.346938775510204,1
0.219178082191781,0.109697640618845,0.866666666666667,0,0,0.295918367346939,0
0.452054794520548,0.128765569606498,0.866666666666667,0,0,0.295918367346939,0
0.63013698630137,0.125263172192717,0.533333333333333,0,0,0.23469387755102,0
0.547945205479452,0.0262866573396178,0.533333333333333,0,0,0.295918367346939,0
0.0684931506849315,0.297900734844677,0.733333333333333,0,0,0.397959183673469,0
0.287671232876712,0.108983849716793,0.533333333333333,0,0,0.397959183673469,0
0.534246575342466,0.199319487646188,0.533333333333333,0,0,0.397959183673469,0
0.438356164383562,0.112010160144524,0.8,0,0,0.5,1
0.273972602739726,0.0438529767321824,0.6,0,0,0.397959183673469,0
0.424657534246575,0.10594667282433,0.6,0,0,0.448979591836735,1
0.0410958904109589,0.0574408117249154,0.6,0,0,0.0714285714285714,0
0.232876712328767,0.0143688621453118,0.666666666666667,0,0,0.397959183673469,0
0.178082191780822,0.211060023634561,0.333333333333333,0,0,0.397959183673469,0
0.383561643835616,0.139680254275275,0.533333333333333,0,0,0.397959183673469,0
0.575342465753425,0.111195175289659,0.6,0,0,0.397959183673469,0
0.136986301369863,0.111947677972318,0.6,0,0,0.438775510204082,0
0.0136986301369863,0.0878424634275546,0.6,0.021760217602176,0,0.193877551020408,0
0.424657534246575,0.038916205973839,0.6,0,0,0.397959183673469,0
0.863013698630137,0.183020469702938,0.733333333333333,0,0,0.0306122448979592,0
0.315068493150685,0.113926053707502,0.866666666666667,0,0.383149678604224,0.397959183673469,0
0.287671232876712,0.0656483883674495,0.6,0.0768807688076881,0,0.397959183673469,1
0.547945205479452,0.114433381779655,0.8,0.0729807298072981,0,0.397959183673469,1
0.10958904109589,0.100498499069559,0.8,0,0,0.346938775510204,0
0.136986301369863,0.271434101682944,0.6,0,0,0.397959183673469,0
0.876712328767123,0.238935901441165,0.6,0,0,0.193877551020408,0
0.479452054794521,0.0214775675418698,0.533333333333333,0,0,0.397959183673469,0
0.452054794520548,0.128019179310251,0.2,0,0,0.602040816326531,0
0.164383561643836,0.0517155431194904,0.666666666666667,0,0,0.5,0
0.10958904109589,0.136596215753657,0.8,0,0,0.397959183673469,0
0.438356164383562,0.390087067548661,0.8,0.0729807298072981,0,0.397959183673469,1
0.136986301369863,0.0172973743904592,0.6,0,0,0.806122448979592,0
0.315068493150685,0.160362532429606,0.6,0,0,0.316326530612245,0
0.219178082191781,0.259737031553497,0.333333333333333,0,0,0.397959183673469,0
0.424657534246575,0.130876380380598,0.533333333333333,0,0,0.326530612244898,0
0.10958904109589,0.0113656429551351,0.733333333333333,0,0,0.448979591836735,0
0.123287671232877,0.0353187269936567,0.533333333333333,0,0,0.397959183673469,0
0.397260273972603,0.179162195569199,0.533333333333333,0.0501305013050131,0,0.5,0
0.0547945205479452,0.243615951970226,0.6,0,0,0.397959183673469,0
0.397260273972603,0.0709743143939909,0.533333333333333,0,0,0.397959183673469,1
0.0958904109589041,0.0501079854932696,0.533333333333333,0,0,0.397959183673469,0
0.356164383561644,0.0509358742750031,0.6,0,0,0.397959183673469,0
0.493150684931507,0.25956520557993,0.733333333333333,0,0,0.397959183673469,0
0.397260273972603,0.0536375490688798,0.6,0,0,0.397959183673469,0
0.191780821917808,0.117626084948588,0.533333333333333,0,0,0.397959183673469,1
0.534246575342466,0.159488461172763,0.2,0,0,0.397959183673469,0
0.589041095890411,0.0912708330503525,0.533333333333333,0,0,0.5,0
0.164383561643836,0.152233058502329,0.533333333333333,0,0,0.397959183673469,0
0.36986301369863,0.10940967930346,0.733333333333333,0,0,0.397959183673469,0
0.273972602739726,0.128262316458619,0.533333333333333,0,0,0.36734693877551,0
0.301369863013699,0.0870621154290216,0.533333333333333,0,0,0.0918367346938776,0
0.0958904109589041,0.125229214490431,0.533333333333333,0,0,0.704081632653061,0
0.0410958904109589,0.26446598117385,0.533333333333333,0,0,0.295918367346939,0
0.0821917808219178,0.1097920430312,0.8,0,0,0.26530612244898,0
0.273972602739726,0.0731856399668573,0.533333333333333,0,0,0.561224489795918,0
0.479452054794521,0.24951915893563,0.666666666666667,0,0,0.193877551020408,1
0.10958904109589,0.228671846348189,0.533333333333333,0,0,0.397959183673469,0
0.246575342465753,0.357437415954687,0.4,0.036740367403674,0,0.397959183673469,0
0.0547945205479452,0.129437252957716,0.533333333333333,0,0,0.193877551020408,0
0.301369863013699,0.160389019437389,0.133333333333333,0,0,0.397959183673469,0
0.383561643835616,0.111136768041727,0.6,0,0,0.602040816326531,1
0.136986301369863,0.0633739014683311,0.533333333333333,0,0,0.397959183673469,0
0.328767123287671,0.22915879979897,0.733333333333333,0,0,0.397959183673469,0
0.232876712328767,0.0831637712065851,0.666666666666667,0,0,0.397959183673469,0
0.0821917808219178,0.146445986878744,0.533333333333333,0,0,0.326530612244898,0
0.0273972602739726,0.0328547561157822,0.533333333333333,0,0,0.520408163265306,0
0.0136986301369863,0.00743537849254968,0.333333333333333,0,0,0.397959183673469,0
0.410958904109589,0.106653672185925,0.8,0,0,0.346938775510204,1
0.273972602739726,0.181160266771709,0.8,0,0,0.397959183673469,0
0.493150684931507,0.0626288694801755,0.8,0,0.4366391184573,0.551020408163265,1
0.520547945205479,0.107787859442279,0.533333333333333,0,0,0.397959183673469,0
0,0.0910365249045788,0.466666666666667,0,0,0.224489795918367,0
0.36986301369863,0.0286752421184173,0.533333333333333,0,0,0.397959183673469,0
0.493150684931507,0.0508503008652423,0.533333333333333,0,0,0.397959183673469,0
0.0684931506849315,0.125866260985317,0.666666666666667,0,0,0.295918367346939,0
0.534246575342466,0.0973716738430611,0.8,0,0,0.397959183673469,0
0.232876712328767,0.133801496855517,0.533333333333333,0,0.459366391184573,0.397959183673469,0
0.410958904109589,0.122765243612556,1,1,0,0.5,1
0.328767123287671,0.0953919397997854,0.666666666666667,0.033250332503325,0,0.397959183673469,0
0.301369863013699,0.0241683758710151,0.8,0,0,0.5,1
0.191780821917808,0.122437891362519,0.866666666666667,0,0,0.908163265306122,1
0.0958904109589041,0.266317355102484,0.6,0,0,0.397959183673469,0
0.136986301369863,0.181792559188275,0.533333333333333,0,0,0.397959183673469,0
0.178082191780822,0.0727625269963733,0.6,0,0,0.704081632653061,0
0.219178082191781,0.00997541462354491,0.666666666666667,0,0,0.397959183673469,1
0.506849315068493,0.088211244074381,0.533333333333333,0,0,0.397959183673469,0
0.232876712328767,0.118796267369365,0.733333333333333,0,0,0.5,0
0.136986301369863,0.134617160864427,0.533333333333333,0.0517805178051781,0,0.397959183673469,1
0.465753424657534,0.132088670352209,0.6,0,0,0.5,0
0.164383561643836,0.100668966735035,0.533333333333333,0,0,0.397959183673469,0
0.452054794520548,0.12619904646772,0.8,0,0,0.397959183673469,0
0.178082191780822,0.121902717974491,0.6,0,0,0.397959183673469,0
0.328767123287671,0.0790637182325695,0.533333333333333,0,0,0.397959183673469,0
0.424657534246575,0.0771566536721859,0.8,0,0,0.397959183673469,1
0.452054794520548,0.0855014194319555,0.733333333333333,0,0.4366391184573,0.397959183673469,1
0.123287671232877,0.163079148612488,0.533333333333333,0,0,0.397959183673469,0
0.164383561643836,0.18031743660097,0.6,0,0,0.244897959183673,0
0.315068493150685,0.119633664307738,0.533333333333333,0,0,0.397959183673469,0
0.506849315068493,0.125776612651282,0.6,0,0,0.397959183673469,0
0.123287671232877,0.0825043126281903,0.533333333333333,0,0,0.704081632653061,0
0.26027397260274,0.0412504584289809,0.533333333333333,0,0,0.551020408163265,0
0.136986301369863,0.114082259138018,0.6,0,0,0.397959183673469,0
0.191780821917808,0.309214762092338,0.8,0,0.433195592286501,0.397959183673469,1
0.0273972602739726,0.109987639396368,0.6,0,0,0.23469387755102,0
0.356164383561644,0.088806862172478,0.533333333333333,0,0,0.397959183673469,0
0.821917808219178,0.0411879762567746,0.2,0,0,0.193877551020408,1
0.123287671232877,0.0966341125494085,0.6,0,0,0.448979591836735,1
0.164383561643836,0.118403037176892,0.533333333333333,0,0,0.397959183673469,0
0.0273972602739726,0.176010241643009,0.6,0,0,0.244897959183673,0
0.246575342465753,0.0457505331359259,0.8,0,0,0.5,0
0.0410958904109589,0.0144428899362954,0.533333333333333,0,0,0.397959183673469,0
0.726027397260274,0.131719889705383,0.333333333333333,0,0,0.5,0
0.123287671232877,0.114071392673286,0.6,0.0768807688076881,0,0.397959183673469,1
0.205479452054795,0.0831569796661279,0.533333333333333,0,0,0.397959183673469,0
0.301369863013699,0.0275634669455726,0.533333333333333,0,0,0.397959183673469,1
0.150684931506849,0.132386139824235,0.733333333333333,0,0,0.0408163265306122,0
0.328767123287671,0.122583230328303,0.2,0,0,0.397959183673469,0
0,0.0377086700805477,0.333333333333333,0,0,0.397959183673469,0
0.328767123287671,0.0904334361119789,0.866666666666667,0,0,0.5,1
0.246575342465753,0.219172518710694,0.533333333333333,0,0,0.448979591836735,0
0.10958904109589,0.0109941456921259,0.666666666666667,0,0,0.397959183673469,0
0.0958904109589041,0.291638934543133,0.8,0,0,0.397959183673469,0
0.287671232876712,0.00676437429537768,0.533333333333333,0,0,0.602040816326531,1
0.191780821917808,0.216542155091618,0.8,0,0,0.479591836734694,0
0.0958904109589041,0.125231251952568,0,0,0,0.295918367346939,0
0.301369863013699,0.119129052851768,0.533333333333333,0,0,0.724489795918367,1
0.452054794520548,0.129591420926094,0.8,0,0,0.346938775510204,0
0.657534246575342,0.206332432322299,0.933333333333333,0,0.382920110192837,0.397959183673469,0
0.205479452054795,0.126577335271186,0.6,0,0,0.397959183673469,0
0.178082191780822,0.0982090707814346,0.533333333333333,0,0,0.448979591836735,0
0.10958904109589,0.054969370152538,0.6,0,0,0.346938775510204,0
0.26027397260274,0.125130057999756,0.866666666666667,0,0,0.397959183673469,1
0.205479452054795,0.223191752353269,0.533333333333333,0,0,0.397959183673469,0
0.479452054794521,0.0670270710802624,1,0,0,0.397959183673469,1
0.479452054794521,0.194190516292906,0.8,0,0,0.5,1
0.219178082191781,0.0338694122600888,0.6,0,0,0.346938775510204,0
0.0958904109589041,0.152847692913707,0.6,0,0,0.397959183673469,1
0.232876712328767,0.111104847801578,0.6,0,0,0.397959183673469,0
0.465753424657534,0.117492291601581,0.6,0,0,0.448979591836735,1
0.219178082191781,0.140414419798699,0.4,0,0,0.397959183673469,0
0.0958904109589041,0.106431588812975,0.6,0,0,0.397959183673469,0
0.63013698630137,0.107101234702055,0.4,0.021760217602176,0,0.295918367346939,0
0.0958904109589041,0.326502628326157,0.533333333333333,0.13550135501355,0,0.5,1
0.534246575342466,0.0556030208771954,0.933333333333333,0,0.453856749311295,0.5,1
0.575342465753425,0.0299554474946007,0.6,0,0.362488521579431,0.602040816326531,0
0.452054794520548,0.0789129460344195,0.533333333333333,0,0,0.602040816326531,1
0.191780821917808,0.19349302508795,0.866666666666667,0,0,0.602040816326531,0
0.232876712328767,0.0923248801293109,0.533333333333333,0,0,0.479591836734694,0
0.301369863013699,0.0256794936227435,0.6,0,0,0.806122448979592,0
0.0136986301369863,0.00920389562760625,0.533333333333333,0,0,0.244897959183673,0
0.26027397260274,0.0614254085111585,0.6,0,0,0.397959183673469,0
0.150684931506849,0.388819086945301,0.666666666666667,0,0,0.397959183673469,1
0.178082191780822,0.0574333410304125,0.6,0,0.394628099173554,0.244897959183673,0
0.273972602739726,0.0162514771600494,0.8,0,0,0.653061224489796,1
0.136986301369863,0.0826204479700086,0.866666666666667,0,0,0.397959183673469,0
0.150684931506849,0.176343027125413,0.6,0,0,0.346938775510204,0
0.287671232876712,0.246016082367803,0.8,0,0,0.397959183673469,1
0.219178082191781,0.015255837329023,0.533333333333333,0,0.433195592286501,0.193877551020408,1
0.438356164383562,0.0934950625500876,0.533333333333333,0,0.430670339761249,0.397959183673469,0
0.191780821917808,0.126639138289347,0.8,0,0,0.397959183673469,0
0.287671232876712,0.113304627755668,0.733333333333333,0.10520105201052,0,0.5,1
0.315068493150685,0.127067005338151,0.866666666666667,0.150241502415024,0,0.36734693877551,1
0.506849315068493,0.10918420016028,0.866666666666667,0.0768807688076881,0,0.397959183673469,1
0.520547945205479,0.0700696812050909,0.533333333333333,0,0,0.397959183673469,0
0.36986301369863,0.310488175928064,0.666666666666667,0.0729807298072981,0,0.479591836734694,1
0.424657534246575,0.0771566536721859,0.6,0,0,0.377551020408163,1
0.0547945205479452,0.0756862851632007,0.533333333333333,0,0,0.397959183673469,0
0.849315068493151,0.103858953287785,0.533333333333333,0,0,0.397959183673469,0
0.0684931506849315,0.189955311663792,0.4,0,0,0.397959183673469,0
0.397260273972603,0.22305660069817,0.4,0,0,0.397959183673469,0
0.0821917808219178,0.112046834462993,0.533333333333333,0,0,0.448979591836735,0
0.479452054794521,0.22176484970321,0.866666666666667,0,0,0.704081632653061,1
0.0136986301369863,0.0106185735048424,0.4,0,0,0.244897959183673,0
0.328767123287671,0.181933144075739,0.866666666666667,0.150241502415024,0,0.704081632653061,1
0.150684931506849,0.229533013678162,0.0666666666666667,0,0,0.397959183673469,0
0.356164383561644,0.163998044036348,0.6,0,0,0.397959183673469,0
0.178082191780822,0.0557775634669456,0.6,0,0,0.295918367346939,0
0.383561643835616,0.203329213132123,0.666666666666667,0.039080390803908,0,0.397959183673469,0
0.780821917808219,0.223206693742275,0.266666666666667,0.034710347103471,0,0.397959183673469,0
0.287671232876712,0.0373752054440988,0.8,0,0,0.602040816326531,0
0.356164383561644,0.10096168212874,0.533333333333333,0,0,0.397959183673469,1
0.643835616438356,0.18022846742098,0.533333333333333,0,0,0.23469387755102,0
0.273972602739726,0.214623544912457,0.8,0,0,0.357142857142857,0
0.219178082191781,0.315685062685918,0.533333333333333,0,0,0.397959183673469,0
0.0958904109589041,0.246551934909876,0.6,0,0,0.397959183673469,0
0.0273972602739726,0.00973567324540552,0.6,0,0,0.397959183673469,0
0.0547945205479452,0.177339346110485,0.666666666666667,0,0,0.5,0
0.493150684931507,0.0625691039241521,0.533333333333333,0,0,0.193877551020408,0
